cook_id,cook_date,season,weight_lbs,grade,fat_cap_inches,equipment,wood_type,regional_style,cook_temp_f,wrap_technique,experience_level,ambient_temp_f,humidity_percent,wind_speed_mph,cook_time_hours,stall_duration_hours,internal_temp_f,rest_time_hours,tenderness_score,moisture_score,bark_quality_score,overall_rating,total_cost_usd
BRISKET_0501,2023-08-17,Summer,18.6,Select,0.24,Weber Smokey Mountain,Mixed,Kansas City,239,Butcher Paper,Intermediate,55,90,8.2,24.0,3.2,207.0,0.4,4.3,6.4,5.2,5.3,209.05
BRISKET_0502,2024-11-22,Fall,8.3,Select,0.17,Pellet Grill,Mixed,Carolina,242,No Wrap,Advanced,85,51,6.7,7.9,3.3,193.0,1.6,4.3,6.0,5.2,5.1,105.96
BRISKET_0503,2024-02-06,Winter,20.5,Select,0.29,Kamado,Mixed,Kansas City,254,No Wrap,Beginner,35,57,0.8,24.0,3.6,197.0,1.2,3.0,3.6,3.3,3.3,219.87
BRISKET_0504,2023-03-11,Spring,8.8,Choice,0.51,Offset Smoker,Mixed,Carolina,234,Butcher Paper,Professional,69,70,14.1,18.4,4.0,190.0,0.7,5.5,8.0,6.7,6.8,141.31
BRISKET_0505,2024-02-03,Winter,9.9,Prime,0.24,Offset Smoker,Mesquite,Memphis,227,No Wrap,Professional,24,38,1.0,24.0,2.3,199.0,1.7,6.7,7.1,5.3,6.4,208.67
BRISKET_0506,2024-04-03,Spring,22.0,Choice,0.24,Gas Smoker,Apple,Memphis,260,No Wrap,Intermediate,64,39,9.7,24.0,3.4,197.0,0.9,5.6,6.4,6.5,6.1,272.19
BRISKET_0507,2024-12-21,Winter,20.0,Choice,0.19,Pellet Grill,Cherry,Kansas City,252,Butcher Paper,Advanced,43,59,4.6,24.0,2.2,196.0,2.2,4.9,7.3,6.0,6.0,264.89
BRISKET_0508,2023-12-18,Winter,12.9,Select,0.34,Gas Smoker,Oak,Memphis,238,No Wrap,Advanced,31,38,1.4,23.1,1.9,197.0,2.5,3.8,6.1,4.3,4.7,177.22
BRISKET_0509,2023-03-25,Spring,13.5,Select,0.24,Weber Smokey Mountain,Cherry,Memphis,228,Foil,Intermediate,24,49,1.2,24.0,2.6,205.0,0.9,3.5,5.0,2.8,3.8,180.9
BRISKET_0510,2023-07-14,Summer,17.7,Select,0.29,Offset Smoker,Apple,Texas,232,Foil,Beginner,69,66,12.5,24.0,3.6,208.0,1.6,3.2,5.5,4.2,4.3,205.75
BRISKET_0511,2023-03-07,Spring,7.1,Choice,0.25,Offset Smoker,Pecan,Carolina,251,Butcher Paper,Intermediate,26,90,3.0,14.6,3.5,190.0,1.5,3.2,7.2,4.5,4.9,116.88
BRISKET_0512,2024-05-10,Spring,16.8,Choice,0.34,Pellet Grill,Cherry,Carolina,237,No Wrap,Advanced,43,32,0.9,24.0,3.1,202.0,2.7,6.4,6.9,5.2,6.2,237.37
BRISKET_0513,2023-07-29,Summer,12.9,Select,0.18,Electric Smoker,Mesquite,Memphis,226,Butcher Paper,Intermediate,110,82,28.7,23.0,4.8,209.0,0.9,1.2,5.1,3.1,3.1,195.6
BRISKET_0514,2023-08-22,Summer,18.5,Select,0.29,Offset Smoker,Hickory,Alabama,258,Foil,Intermediate,110,72,1.7,19.1,4.0,203.0,1.3,3.5,4.6,2.9,3.6,195.36
BRISKET_0515,2024-11-17,Fall,10.9,Choice,0.13,Gas Smoker,Oak,Carolina,250,Foil,Intermediate,58,55,18.1,19.4,3.6,198.0,0.8,5.8,5.9,4.6,5.4,166.69
BRISKET_0516,2024-09-26,Fall,16.1,Prime,0.17,Electric Smoker,Mesquite,Memphis,241,No Wrap,Intermediate,48,42,0.3,21.9,2.8,207.0,1.6,6.8,7.4,6.6,6.9,283.0
BRISKET_0517,2023-07-13,Summer,20.9,Choice,0.11,Electric Smoker,Hickory,Alabama,224,Butcher Paper,Beginner,77,50,1.3,24.0,2.8,200.0,0.8,6.6,6.1,5.3,6.0,283.42
BRISKET_0518,2023-10-20,Fall,12.0,Choice,0.05,Pellet Grill,Pecan,Kansas City,256,Butcher Paper,Intermediate,74,52,9.7,15.4,1.1,196.0,1.2,6.0,6.5,6.6,6.4,167.16
BRISKET_0519,2024-08-27,Summer,15.2,Prime,0.48,Offset Smoker,Pecan,Kansas City,258,No Wrap,Intermediate,91,83,2.5,24.0,4.5,199.0,0.2,6.4,7.4,6.4,6.7,268.46
BRISKET_0520,2024-04-17,Spring,10.1,Select,0.41,Weber Smokey Mountain,Hickory,Kansas City,271,Foil,Intermediate,30,44,0.6,17.8,2.3,193.0,1.0,3.4,6.1,2.7,4.1,129.21
BRISKET_0521,2024-10-31,Fall,20.2,Prime,0.5,Offset Smoker,Mesquite,Alabama,258,Butcher Paper,Professional,63,69,3.0,24.0,2.9,196.0,1.5,8.0,9.3,8.7,8.7,317.36
BRISKET_0522,2024-11-03,Fall,19.2,Choice,0.32,Pellet Grill,Cherry,Memphis,224,Butcher Paper,Intermediate,22,56,23.2,24.0,4.1,206.0,0.9,3.5,4.9,3.0,3.8,262.5
BRISKET_0523,2023-08-06,Summer,9.6,Select,0.14,Pellet Grill,Cherry,Memphis,246,Butcher Paper,Intermediate,79,90,4.5,10.6,2.3,190.0,1.0,3.9,6.6,5.2,5.2,114.36
BRISKET_0524,2023-11-16,Fall,14.5,Select,0.26,Offset Smoker,Apple,Memphis,237,No Wrap,Advanced,58,45,19.4,24.0,1.6,196.0,2.2,3.4,6.2,5.3,4.9,177.17
BRISKET_0525,2024-07-24,Summer,14.6,Prime,0.1,Gas Smoker,Hickory,Kansas City,242,Foil,Intermediate,82,53,1.0,19.8,4.2,190.0,1.1,5.8,8.3,6.1,6.7,243.52
BRISKET_0526,2023-08-07,Summer,11.4,Select,0.27,Electric Smoker,Mesquite,Carolina,242,Foil,Beginner,66,62,3.7,16.6,1.2,190.0,1.1,2.6,5.2,3.4,3.8,163.81
BRISKET_0527,2024-10-21,Fall,15.0,Select,0.19,Electric Smoker,Hickory,Memphis,239,Butcher Paper,Intermediate,63,79,25.9,22.0,5.2,204.0,1.2,2.9,5.2,3.7,3.9,209.34
BRISKET_0528,2023-02-08,Winter,15.0,Select,0.39,Electric Smoker,Mesquite,Texas,243,No Wrap,Intermediate,45,40,28.6,24.0,2.6,198.0,1.6,1.7,4.8,2.1,2.9,210.49
BRISKET_0529,2023-08-30,Summer,9.4,Choice,0.25,Kamado,Mixed,Memphis,248,No Wrap,Beginner,63,47,1.1,14.2,4.4,202.0,0.2,6.0,5.9,5.4,5.8,145.85
BRISKET_0530,2024-03-30,Spring,10.9,Choice,0.41,Gas Smoker,Oak,Alabama,262,Butcher Paper,Intermediate,72,39,1.2,10.9,2.4,190.0,0.6,5.4,7.7,6.8,6.6,141.29
BRISKET_0531,2024-01-11,Winter,7.9,Choice,0.33,Offset Smoker,Cherry,Kansas City,258,Butcher Paper,Intermediate,39,86,14.7,24.0,2.0,208.0,1.5,3.2,6.4,4.6,4.7,152.23
BRISKET_0532,2024-11-08,Fall,12.3,Prime,0.26,Offset Smoker,Mesquite,Alabama,243,Butcher Paper,Advanced,24,55,3.1,24.0,3.1,203.0,2.5,5.8,7.7,5.9,6.5,230.23
BRISKET_0533,2023-12-16,Winter,13.0,Choice,0.28,Kamado,Mixed,Memphis,256,No Wrap,Intermediate,18,33,3.2,24.0,3.3,206.0,1.8,4.5,5.2,3.4,4.4,199.17
BRISKET_0534,2024-10-14,Fall,15.0,Select,0.35,Electric Smoker,Oak,Kansas City,231,Foil,Intermediate,74,64,5.3,20.9,2.2,,0.2,4.7,6.5,4.8,5.3,198.38
BRISKET_0535,2024-11-24,Fall,8.0,Select,0.35,Offset Smoker,Pecan,Carolina,253,No Wrap,Intermediate,57,40,1.1,11.6,2.2,194.0,1.3,4.7,5.0,6.1,5.3,99.74
BRISKET_0536,2023-02-26,Winter,7.9,Prime,0.2,Pellet Grill,Hickory,Memphis,269,No Wrap,Intermediate,33,41,11.9,22.4,3.7,197.0,0.8,5.0,6.4,6.0,5.8,188.48
BRISKET_0537,2023-01-21,Winter,11.1,Select,0.15,Kamado,Hickory,Texas,234,No Wrap,Intermediate,40,29,10.6,20.9,3.1,194.0,0.5,3.4,5.3,4.1,4.3,
BRISKET_0538,2024-03-01,Spring,9.7,Select,0.28,Kamado,Mixed,Alabama,266,Foil,Beginner,49,70,0.7,11.2,3.0,210.0,0.6,3.1,5.5,3.3,3.9,116.82
BRISKET_0539,2024-12-01,Winter,15.6,Choice,0.12,Pellet Grill,Pecan,Memphis,225,Foil,Intermediate,33,46,5.3,24.0,2.5,195.0,0.9,3.6,6.3,4.1,4.6,236.6
BRISKET_0540,2023-05-03,Spring,10.2,Choice,0.26,Offset Smoker,Mixed,Kansas City,258,No Wrap,Advanced,52,65,4.5,17.1,1.9,,1.6,5.5,7.1,6.3,6.3,151.73
BRISKET_0541,2024-12-31,Winter,15.6,Choice,0.15,Gas Smoker,Hickory,Texas,238,Foil,Beginner,5,37,1.4,24.0,1.9,203.0,1.9,2.6,4.7,1.5,2.9,218.34
BRISKET_0542,2024-06-19,Summer,8.7,Select,0.09,Offset Smoker,Apple,Carolina,234,Butcher Paper,Intermediate,69,86,1.5,12.0,5.6,197.0,0.9,5.0,6.7,5.7,5.8,108.33
BRISKET_0543,2024-09-14,Fall,16.2,Choice,0.36,Pellet Grill,Mesquite,Kansas City,255,Butcher Paper,Intermediate,64,57,10.4,21.2,1.3,196.0,0.6,5.1,7.2,6.6,6.3,232.41
BRISKET_0544,2023-11-06,Fall,10.0,Prime,0.24,Offset Smoker,Cherry,Alabama,273,No Wrap,Intermediate,63,20,1.6,20.5,2.1,194.0,1.9,6.9,8.8,7.4,7.7,206.11
BRISKET_0545,2024-10-02,Fall,11.9,Choice,0.1,Gas Smoker,Pecan,Kansas City,247,No Wrap,Advanced,39,28,3.8,21.7,4.6,198.0,1.6,5.5,6.7,4.5,5.5,185.45
BRISKET_0546,2023-01-06,Winter,13.6,Select,0.31,Offset Smoker,Cherry,Kansas City,252,Butcher Paper,Beginner,36,27,6.4,24.0,2.2,196.0,0.4,1.5,4.1,3.2,2.9,179.07
BRISKET_0547,2023-06-04,Summer,8.8,Select,0.48,Weber Smokey Mountain,Cherry,Texas,236,Butcher Paper,Intermediate,70,48,15.4,12.9,2.5,190.0,1.0,4.2,5.4,4.6,4.8,114.78
BRISKET_0548,2024-05-17,Spring,11.0,Prime,0.18,Offset Smoker,Cherry,Texas,235,Butcher Paper,Intermediate,84,85,6.1,21.1,3.1,190.0,1.5,5.6,7.0,7.0,6.6,209.05
BRISKET_0549,2024-12-13,Winter,16.3,Choice,0.36,Pellet Grill,Apple,Memphis,252,Foil,Beginner,15,28,24.6,24.0,4.5,210.0,1.3,1.2,4.4,1.1,2.2,225.27
BRISKET_0550,2024-10-20,Fall,13.7,Choice,0.3,Pellet Grill,Apple,Memphis,240,No Wrap,Beginner,54,60,9.1,24.0,2.2,207.0,1.1,4.2,6.0,4.5,4.9,213.37
BRISKET_0551,2024-07-21,Summer,10.0,Choice,0.15,Pellet Grill,Cherry,Memphis,241,Butcher Paper,Beginner,70,66,1.5,10.0,3.4,190.0,0.7,3.7,6.7,6.7,5.7,122.27
BRISKET_0552,2024-11-23,Fall,8.6,Choice,0.25,Kamado,Pecan,Memphis,229,No Wrap,Advanced,88,43,10.5,10.8,3.1,203.0,1.9,6.3,6.6,5.7,6.2,118.93
BRISKET_0553,2023-07-13,Summer,13.6,Select,0.34,Kettle Grill,Oak,Memphis,237,Foil,Beginner,79,61,0.2,20.7,3.3,190.0,1.7,3.6,5.7,3.7,4.4,150.02
BRISKET_0554,2023-07-11,Summer,14.6,Choice,0.12,Pellet Grill,Hickory,Kansas City,260,No Wrap,Intermediate,96,90,11.0,13.4,3.9,190.0,0.9,3.1,5.5,4.6,4.4,191.55
BRISKET_0555,2023-05-26,Spring,15.3,Prime,0.26,Pellet Grill,Pecan,Texas,242,No Wrap,Intermediate,81,63,4.5,20.6,3.1,206.0,0.6,6.5,8.3,6.7,7.2,260.96
BRISKET_0556,2023-07-10,Summer,10.6,Select,0.23,Pellet Grill,Oak,Alabama,251,Foil,Intermediate,70,74,29.4,21.6,1.9,193.0,0.4,3.3,5.3,2.8,3.8,166.83
BRISKET_0557,2023-05-05,Spring,11.8,Select,0.05,Gas Smoker,Mixed,Alabama,263,No Wrap,Intermediate,34,46,3.5,22.7,2.3,197.0,1.9,3.5,4.3,4.2,4.0,174.98
BRISKET_0558,2023-12-21,Winter,10.8,Select,0.27,Kamado,Hickory,Alabama,243,Butcher Paper,Advanced,51,46,0.9,17.1,4.2,208.0,1.7,4.8,5.7,4.5,5.0,141.67
BRISKET_0559,2024-05-24,Spring,12.0,Choice,0.14,Offset Smoker,Cherry,Carolina,236,Butcher Paper,Advanced,67,90,5.7,19.3,1.9,208.0,1.6,6.7,8.4,7.1,7.4,176.86
BRISKET_0560,2024-08-26,Summer,22.0,Prime,0.34,Electric Smoker,Mixed,Alabama,260,No Wrap,Beginner,81,90,8.6,24.0,2.9,200.0,0.3,5.4,6.7,5.5,5.9,364.27
BRISKET_0561,2024-11-14,Fall,10.3,Choice,0.27,Electric Smoker,Mesquite,Carolina,234,No Wrap,Intermediate,64,39,3.5,15.1,3.5,196.0,0.7,6.0,6.0,6.4,6.1,163.88
BRISKET_0562,2023-03-26,Spring,17.8,Choice,0.19,Pellet Grill,Hickory,Alabama,254,Foil,Beginner,80,52,2.1,20.4,1.6,190.0,1.4,4.8,5.8,4.3,5.0,239.99
BRISKET_0563,2023-10-29,Fall,9.5,Select,0.38,Kamado,Pecan,Carolina,253,No Wrap,Intermediate,64,38,10.3,14.1,2.7,194.0,0.6,4.8,6.1,5.5,5.5,127.3
BRISKET_0564,2023-12-05,Winter,9.0,Choice,0.28,Gas Smoker,Apple,Kansas City,251,Butcher Paper,Beginner,36,47,34.4,23.7,4.7,203.0,1.3,2.0,4.2,2.2,2.8,160.72
BRISKET_0565,2023-01-14,Winter,11.4,Choice,0.27,Offset Smoker,Pecan,Kansas City,242,Foil,Advanced,58,51,4.7,19.7,2.2,193.0,1.6,6.0,7.4,5.6,6.3,171.17
BRISKET_0566,2023-08-01,Summer,9.6,Select,0.24,Offset Smoker,Apple,Texas,230,Butcher Paper,Advanced,67,74,5.5,18.9,2.3,199.0,1.7,5.2,6.1,6.1,5.8,125.79
BRISKET_0567,2024-02-05,Winter,11.4,Prime,0.24,Pellet Grill,Cherry,Carolina,232,Butcher Paper,Professional,31,52,2.3,18.9,2.7,203.0,2.2,7.3,8.3,7.3,7.6,212.13
BRISKET_0568,2024-06-23,Summer,16.9,Select,0.37,Offset Smoker,Hickory,Kansas City,276,Foil,Intermediate,58,70,10.7,24.0,2.4,203.0,0.8,4.5,6.1,4.8,5.1,201.64
BRISKET_0569,2023-11-26,Fall,9.4,Choice,0.29,Pellet Grill,Cherry,Kansas City,268,No Wrap,Beginner,22,20,3.0,12.5,3.2,190.0,0.7,2.2,4.1,4.1,3.5,129.55
BRISKET_0570,2024-05-19,Spring,16.9,Choice,0.26,Offset Smoker,Pecan,Texas,239,No Wrap,Advanced,55,75,18.1,24.0,4.8,198.0,2.9,4.6,6.0,5.1,5.2,232.5
BRISKET_0571,2023-02-28,Winter,10.8,Choice,0.34,Kettle Grill,Pecan,Texas,228,Foil,Beginner,39,50,3.4,21.6,4.1,194.0,0.9,4.0,6.3,2.9,4.4,164.13
BRISKET_0572,2023-02-01,Winter,20.1,Choice,0.31,Gas Smoker,Mesquite,Memphis,254,No Wrap,Beginner,39,54,13.6,24.0,1.9,206.0,1.6,3.7,6.0,3.3,4.3,264.75
BRISKET_0573,2024-08-26,Summer,8.5,Choice,0.1,Electric Smoker,Mixed,Memphis,253,No Wrap,Beginner,43,90,64.1,22.9,2.2,201.0,2.0,1.0,3.0,1.0,1.7,174.23
BRISKET_0574,2023-03-04,Spring,15.1,Choice,0.31,Offset Smoker,Mixed,Carolina,240,Butcher Paper,Advanced,64,70,0.3,22.9,2.7,210.0,2.3,6.6,8.1,6.7,7.1,206.67
BRISKET_0575,2023-02-05,Winter,10.4,Choice,0.16,Electric Smoker,Cherry,Kansas City,239,Butcher Paper,Beginner,10,81,21.0,24.0,2.2,200.0,0.9,1.9,3.5,1.2,2.2,186.76
BRISKET_0576,2024-02-06,Winter,8.7,Select,0.27,Kamado,Mixed,Memphis,240,Foil,Advanced,31,21,2.4,14.1,3.7,202.0,1.7,4.6,6.1,4.2,5.0,126.79
BRISKET_0577,2023-06-05,Summer,19.2,Choice,0.46,Pellet Grill,Mixed,Kansas City,273,Foil,Intermediate,68,65,3.5,20.7,5.5,210.0,0.7,6.5,7.6,5.7,6.6,244.47
BRISKET_0578,2024-05-09,Spring,11.9,Choice,0.33,Pellet Grill,Cherry,Carolina,234,Foil,Beginner,69,83,28.6,24.0,4.6,195.0,0.9,3.9,6.5,3.4,4.6,196.83
BRISKET_0579,2023-08-25,Summer,21.3,Prime,0.05,Weber Smokey Mountain,Oak,Alabama,269,Butcher Paper,Intermediate,102,44,2.1,24.0,2.5,197.0,1.5,5.8,7.9,6.8,6.8,333.3
BRISKET_0580,2023-11-28,Fall,19.6,Choice,0.47,Offset Smoker,Pecan,Alabama,235,Butcher Paper,Intermediate,57,68,15.1,24.0,3.8,210.0,1.4,4.8,7.8,5.1,5.9,259.83
BRISKET_0581,2024-08-30,Summer,22.0,Choice,0.43,Gas Smoker,Cherry,Carolina,228,Butcher Paper,Intermediate,74,78,7.2,24.0,4.1,199.0,0.2,5.8,7.0,6.1,6.3,277.81
BRISKET_0582,2023-07-05,Summer,14.1,Choice,0.22,Gas Smoker,Mixed,Alabama,251,Butcher Paper,Intermediate,86,53,17.3,24.0,3.0,190.0,0.6,3.8,6.5,4.8,5.0,194.81
BRISKET_0583,2024-01-17,Winter,13.9,Choice,0.27,Kamado,Pecan,Kansas City,244,Foil,Intermediate,20,33,1.1,24.0,1.9,191.0,0.6,2.8,6.3,3.4,4.1,203.87
BRISKET_0584,2024-12-25,Winter,15.7,Choice,0.27,Offset Smoker,Cherry,Kansas City,249,No Wrap,Advanced,29,37,1.9,24.0,2.7,209.0,2.3,5.6,6.7,5.4,5.9,220.55
BRISKET_0585,2023-06-15,Summer,10.1,Select,0.17,Pellet Grill,Mixed,Kansas City,243,Foil,Beginner,67,78,0.7,13.9,2.7,192.0,1.4,3.5,5.2,3.8,4.2,128.73
BRISKET_0586,2023-01-04,Winter,15.5,Select,0.18,Electric Smoker,Apple,Texas,232,No Wrap,Intermediate,57,40,2.2,17.9,2.0,196.0,1.7,4.9,5.9,5.4,5.4,183.7
BRISKET_0587,2023-09-26,Fall,20.7,Select,0.24,Pellet Grill,Apple,Alabama,223,Butcher Paper,Intermediate,56,57,19.1,24.0,4.1,198.0,1.5,3.3,5.5,4.0,4.3,247.01
BRISKET_0588,2024-10-17,Fall,8.3,Choice,0.05,Kamado,Pecan,Memphis,226,No Wrap,Beginner,29,73,2.2,21.2,3.1,198.0,1.6,3.2,5.1,2.9,3.7,154.67
BRISKET_0589,2024-06-27,Summer,11.2,Choice,0.31,Gas Smoker,Apple,Texas,200,Foil,Intermediate,83,60,20.4,24.0,2.2,190.0,0.8,3.8,6.8,3.1,4.6,198.37
BRISKET_0590,2023-12-29,Winter,11.2,Select,0.19,Electric Smoker,Mesquite,Memphis,213,Butcher Paper,Beginner,38,34,19.0,24.0,1.8,190.0,0.8,1.5,4.6,2.3,2.8,
BRISKET_0591,2024-05-29,Spring,12.1,Prime,0.2,Electric Smoker,Oak,Alabama,268,No Wrap,Intermediate,40,59,26.4,16.3,2.6,204.0,1.5,4.7,7.2,4.7,5.5,223.02
BRISKET_0592,2023-08-01,Summer,10.8,Choice,0.3,Gas Smoker,Pecan,Memphis,237,No Wrap,Advanced,92,59,11.0,10.8,3.6,191.0,2.6,4.4,7.0,4.9,5.4,144.63
BRISKET_0593,2023-03-23,Spring,20.3,Choice,0.12,Kamado,Mesquite,Kansas City,243,Butcher Paper,Beginner,45,70,23.8,24.0,3.1,190.0,1.6,1.7,5.1,3.4,3.4,255.63
BRISKET_0594,2024-02-03,Winter,13.9,Choice,0.27,Offset Smoker,Pecan,Texas,240,No Wrap,Beginner,30,23,6.3,24.0,2.0,199.0,1.2,3.4,4.4,3.4,3.7,196.93
BRISKET_0595,2024-01-18,Winter,11.0,Prime,0.16,Electric Smoker,Pecan,Carolina,259,No Wrap,Intermediate,32,44,6.4,20.9,3.1,201.0,0.5,6.2,6.9,5.2,6.1,227.39
BRISKET_0596,2024-06-21,Summer,12.2,Choice,0.29,Kamado,Cherry,Texas,216,No Wrap,Intermediate,81,71,2.6,20.8,2.7,197.0,1.2,6.5,6.8,5.9,6.4,176.78
BRISKET_0597,2023-04-16,Spring,19.5,Prime,0.27,Offset Smoker,Oak,Memphis,260,No Wrap,Beginner,59,48,4.5,24.0,3.0,197.0,2.0,5.4,6.7,6.1,6.0,324.69
BRISKET_0598,2024-11-15,Fall,11.2,Choice,0.2,Gas Smoker,Cherry,Kansas City,244,Butcher Paper,Advanced,15,65,1.9,20.7,2.2,190.0,2.1,3.1,6.3,5.4,4.9,175.15
BRISKET_0599,2024-08-02,Summer,22.0,Choice,0.07,Gas Smoker,Cherry,Texas,242,No Wrap,Professional,51,75,1.1,24.0,4.3,192.0,1.4,6.3,7.4,6.0,6.6,272.94
BRISKET_0600,2023-06-15,Summer,9.4,Select,0.13,Electric Smoker,Mixed,Memphis,259,Butcher Paper,Intermediate,77,45,3.5,9.9,2.2,190.0,0.2,5.1,6.1,4.9,5.3,110.99
BRISKET_0601,2024-08-14,Summer,15.3,Select,0.42,Offset Smoker,Mixed,Carolina,236,No Wrap,Intermediate,69,55,17.4,24.0,2.6,197.0,0.6,4.9,5.6,5.0,5.2,195.38
BRISKET_0602,2024-09-16,Fall,14.2,Choice,0.33,Offset Smoker,Cherry,Alabama,244,No Wrap,Beginner,79,44,5.5,24.0,3.5,206.0,0.2,4.7,5.4,5.0,5.0,202.3
BRISKET_0603,2023-08-18,Summer,11.1,Prime,0.32,Offset Smoker,Pecan,Carolina,221,No Wrap,Advanced,69,22,11.2,22.1,3.8,207.0,1.4,8.5,8.3,8.0,8.2,212.91
BRISKET_0604,2023-05-20,Spring,10.3,Choice,0.26,Pellet Grill,Oak,Carolina,252,Foil,Beginner,69,37,4.1,9.9,4.2,206.0,1.2,6.1,6.8,5.3,6.1,141.38
BRISKET_0605,2023-10-10,Fall,19.5,Choice,0.18,Kamado,Mixed,Carolina,244,Foil,Beginner,92,72,3.0,23.9,2.7,203.0,0.9,4.1,5.4,4.0,4.5,242.76
BRISKET_0606,2023-08-15,Summer,19.1,Prime,0.23,Gas Smoker,Oak,Kansas City,252,Butcher Paper,Advanced,87,63,14.0,24.0,4.3,204.0,2.4,6.5,7.1,6.1,6.6,315.4
BRISKET_0607,2023-01-01,Winter,20.7,Choice,0.24,Offset Smoker,Hickory,Carolina,238,Butcher Paper,Advanced,26,36,1.7,24.0,2.3,206.0,2.4,5.2,7.8,5.2,6.1,261.81
BRISKET_0608,2023-12-08,Winter,7.7,Prime,0.3,Gas Smoker,Oak,Memphis,243,Butcher Paper,Advanced,20,20,5.5,20.6,2.7,194.0,2.2,4.9,7.5,5.8,6.0,173.22
BRISKET_0609,2023-05-06,Spring,19.4,Choice,0.33,Weber Smokey Mountain,Pecan,Carolina,238,Butcher Paper,Advanced,77,21,6.2,24.0,4.0,209.0,2.8,6.3,8.2,6.6,7.0,253.9
BRISKET_0610,2023-06-24,Summer,9.1,Choice,0.34,Pellet Grill,Mixed,Texas,243,Foil,Beginner,91,48,0.8,11.6,3.7,201.0,1.8,5.0,6.4,4.0,5.1,135.98
BRISKET_0611,2023-09-20,Fall,18.2,Choice,0.16,Kamado,Mesquite,Memphis,254,Foil,Advanced,42,33,7.3,24.0,3.7,190.0,2.3,4.3,6.4,4.9,5.2,243.51
BRISKET_0612,2023-03-30,Spring,11.4,Choice,0.27,Electric Smoker,Oak,Alabama,236,No Wrap,Intermediate,27,59,4.2,23.4,4.1,191.0,1.1,3.5,4.9,4.0,4.1,203.88
BRISKET_0613,2023-03-02,Spring,12.6,Choice,0.31,Pellet Grill,Cherry,Kansas City,253,No Wrap,Intermediate,61,43,0.7,17.2,2.5,208.0,1.4,5.8,8.3,6.4,6.8,181.37
BRISKET_0614,2024-10-24,Fall,18.9,Choice,0.21,Offset Smoker,Pecan,Kansas City,250,No Wrap,Professional,29,51,4.2,24.0,2.7,190.0,2.2,4.7,5.7,5.3,5.2,241.15
BRISKET_0615,2024-11-22,Fall,10.9,Choice,0.19,Offset Smoker,Hickory,Kansas City,238,Foil,Beginner,59,57,0.9,24.0,4.3,205.0,0.6,5.7,6.7,3.9,5.4,182.57
BRISKET_0616,2024-07-06,Summer,11.2,Select,0.16,Kamado,Pecan,Texas,254,Butcher Paper,Intermediate,72,61,15.7,14.8,5.4,208.0,1.5,3.6,5.8,5.4,5.0,142.14
BRISKET_0617,2023-11-27,Fall,12.0,Choice,0.33,Pellet Grill,Pecan,Kansas City,286,No Wrap,Intermediate,61,34,2.2,15.8,3.8,201.0,1.0,6.4,6.7,6.6,6.6,180.86
BRISKET_0618,2023-09-19,Fall,6.8,Choice,0.08,Weber Smokey Mountain,Mixed,Kansas City,266,Butcher Paper,Beginner,14,35,15.1,13.6,1.8,203.0,1.1,1.6,5.2,1.7,2.8,111.09
BRISKET_0619,2024-04-24,Spring,12.5,Choice,0.23,Offset Smoker,Cherry,Memphis,233,Butcher Paper,Professional,58,53,1.6,20.5,4.1,210.0,1.8,6.5,7.5,7.2,7.1,179.49
BRISKET_0620,2024-03-16,Spring,11.8,Prime,0.31,Gas Smoker,Hickory,Kansas City,268,Foil,Intermediate,47,50,11.7,21.0,1.8,206.0,0.2,5.3,7.8,4.2,5.7,219.14
BRISKET_0621,2023-07-09,Summer,17.2,Choice,0.43,Pellet Grill,Pecan,Alabama,274,Foil,Intermediate,60,86,1.7,19.3,3.9,197.0,1.0,5.9,8.3,5.3,6.5,219.61
BRISKET_0622,2024-12-13,Winter,10.1,Prime,0.37,Gas Smoker,Oak,Memphis,254,Foil,Beginner,24,66,5.2,24.0,1.2,190.0,0.8,3.0,6.4,3.2,4.2,214.2
BRISKET_0623,2024-03-24,Spring,12.5,Select,0.16,Offset Smoker,Apple,Carolina,229,No Wrap,Intermediate,61,42,12.1,24.0,4.1,205.0,1.5,4.3,5.6,5.4,5.1,166.02
BRISKET_0624,2023-09-20,Fall,9.5,Select,0.48,Pellet Grill,Cherry,Texas,243,Butcher Paper,Advanced,35,58,41.6,19.6,2.9,190.0,2.2,1.0,4.8,1.7,2.5,143.53
BRISKET_0625,2023-07-10,Summer,10.5,Select,0.3,Weber Smokey Mountain,Pecan,Kansas City,256,Foil,Intermediate,100,33,2.6,14.9,1.6,200.0,0.9,3.7,6.3,2.7,4.2,129.39
BRISKET_0626,2023-05-03,Spring,6.8,Select,0.26,Gas Smoker,Pecan,Memphis,216,Foil,Intermediate,63,25,6.4,10.9,4.6,207.0,0.4,4.8,5.9,4.4,5.0,95.78
BRISKET_0627,2023-05-21,Spring,14.3,Prime,0.1,Gas Smoker,Mixed,Memphis,224,Butcher Paper,Intermediate,95,63,5.3,22.6,3.1,202.0,0.5,6.2,8.0,6.3,6.8,256.84
BRISKET_0628,2024-12-09,Winter,7.7,Choice,0.27,Pellet Grill,Mixed,Texas,217,Foil,Beginner,49,38,10.0,15.2,2.4,210.0,1.3,2.8,5.8,3.4,4.0,131.62
BRISKET_0629,2024-03-04,Spring,12.4,Choice,0.3,Pellet Grill,Cherry,Memphis,226,No Wrap,Beginner,85,31,0.8,12.4,4.0,199.0,1.2,4.8,6.6,4.9,5.4,159.98
